"gene","PSOL_PASI_age_sex","ADL_pEASI_age_sex","AD_pEASI_age_sex","PSO_PASI_age_sex","Missing value count","Min"
"ENSG00000256433",,"0.0153558351409014",,,3,"0.0153558351409014"
"ENSG00000285737","0.0153814371197863",,,,3,"0.0153814371197863"
"ENSG00000178927",,"0.0156161627911091",,,3,"0.0156161627911091"
"ENSG00000138079",,"0.0156475097783256",,,3,"0.0156475097783256"
"ENSG00000166869",,"0.0156475097783256",,,3,"0.0156475097783256"
"ENSG00000206503","0.0156697413960761",,,,3,"0.0156697413960761"
"ENSG00000261794","0.0156697413960761",,,,3,"0.0156697413960761"
"ENSG00000022840","0.0157037085933993",,,,3,"0.0157037085933993"
"ENSG00000027869",,,"0.0157137945367471",,3,"0.0157137945367471"
"ENSG00000128606",,,"0.0157137945367471",,3,"0.0157137945367471"
"ENSG00000214321",,,"0.0157137945367471",,3,"0.0157137945367471"
"ENSG00000033100",,"0.0157230551413826",,,3,"0.0157230551413826"
"ENSG00000033178",,"0.0157230551413826",,,3,"0.0157230551413826"
"ENSG00000071909",,"0.0157230551413826",,,3,"0.0157230551413826"
"ENSG00000100034",,"0.0157230551413826",,,3,"0.0157230551413826"
"ENSG00000106123",,"0.0157230551413826",,,3,"0.0157230551413826"
"ENSG00000119915",,"0.0157230551413826",,,3,"0.0157230551413826"
"ENSG00000129450",,"0.0157230551413826",,,3,"0.0157230551413826"
"ENSG00000135373",,"0.0157230551413826",,,3,"0.0157230551413826"
"ENSG00000159189",,"0.0157230551413826",,,3,"0.0157230551413826"
"ENSG00000174156",,"0.0157230551413826",,,3,"0.0157230551413826"
"ENSG00000174437",,"0.0157230551413826",,,3,"0.0157230551413826"
"ENSG00000177000",,"0.0157230551413826",,,3,"0.0157230551413826"
"ENSG00000184210",,"0.0157230551413826",,,3,"0.0157230551413826"
"ENSG00000184985",,"0.0157230551413826",,,3,"0.0157230551413826"
"ENSG00000254087",,"0.0157230551413826",,,3,"0.0157230551413826"
"ENSG00000137824",,,"0.0157349392524838",,3,"0.0157349392524838"
"ENSG00000101017",,,"0.0157683945395959",,3,"0.0157683945395959"
"ENSG00000171604",,,"0.0157683945395959",,3,"0.0157683945395959"
"ENSG00000111669","0.0158155144297528",,,,3,"0.0158155144297528"
"ENSG00000146223","0.00158728822732054",,,,3,"0.00158728822732054"
"ENSG00000044115","0.0160902660790306",,,,3,"0.0160902660790306"
"ENSG00000130303","0.0160902660790306",,,,3,"0.0160902660790306"
"ENSG00000188732","0.0160902660790306",,,,3,"0.0160902660790306"
"ENSG00000262663","0.0160902660790306",,,,3,"0.0160902660790306"
"ENSG00000112759",,,"0.0160985129928332",,3,"0.0160985129928332"
"ENSG00000231170",,,"0.0160985129928332",,3,"0.0160985129928332"
"ENSG00000010327",,"0.0161374863137912",,,3,"0.0161374863137912"
"ENSG00000072135",,"0.0161374863137912",,,3,"0.0161374863137912"
"ENSG00000163840","0.0162153128970984",,,,3,"0.0162153128970984"
"ENSG00000188177","0.0162153128970984",,,,3,"0.0162153128970984"
"ENSG00000203799","0.0162153128970984",,,,3,"0.0162153128970984"
"ENSG00000259318","0.0162153128970984",,,,3,"0.0162153128970984"
"ENSG00000261366","0.0162153128970984",,,,3,"0.0162153128970984"
"ENSG00000138759",,"0.0162807600724967",,,3,"0.0162807600724967"
"ENSG00000085117",,"0.0163754296503301",,,3,"0.0163754296503301"
"ENSG00000104812",,"0.0163754296503301",,,3,"0.0163754296503301"
"ENSG00000105755",,"0.0163754296503301",,,3,"0.0163754296503301"
"ENSG00000110697",,"0.0163754296503301",,,3,"0.0163754296503301"
"ENSG00000130066",,"0.0163754296503301",,,3,"0.0163754296503301"
"ENSG00000135334",,"0.0163754296503301",,,3,"0.0163754296503301"
"ENSG00000137648",,"0.0163754296503301",,,3,"0.0163754296503301"
"ENSG00000144868",,"0.0163754296503301",,,3,"0.0163754296503301"
"ENSG00000146094",,"0.0163754296503301",,,3,"0.0163754296503301"
"ENSG00000160606",,"0.0163754296503301",,,3,"0.0163754296503301"
"ENSG00000171431",,"0.0163754296503301",,,3,"0.0163754296503301"
"ENSG00000178597",,"0.0163754296503301",,,3,"0.0163754296503301"
"ENSG00000253767",,"0.0163754296503301",,,3,"0.0163754296503301"
"ENSG00000165953",,"0.0164497699598283",,,3,"0.0164497699598283"
"ENSG00000172548","0.0165614662676937",,,,3,"0.0165614662676937"
"ENSG00000221988","0.0166392082228936",,,,3,"0.0166392082228936"
"ENSG00000285699",,"0.0167516219197051",,,3,"0.0167516219197051"
"ENSG00000151651",,"0.0168114104908801",,,3,"0.0168114104908801"
"ENSG00000047249","0.0168351108674235",,,,3,"0.0168351108674235"
"ENSG00000069974","0.0168351108674235",,,,3,"0.0168351108674235"
"ENSG00000114850","0.0168351108674235",,,,3,"0.0168351108674235"
"ENSG00000148303","0.0168351108674235",,,,3,"0.0168351108674235"
"ENSG00000110330",,"0.0168730186483879",,,3,"0.0168730186483879"
"ENSG00000116882",,"0.0168739250309345",,,3,"0.0168739250309345"
"ENSG00000153714",,"0.0169184339553532",,,3,"0.0169184339553532"
"ENSG00000147862","0.0171815143814151",,,,3,"0.0171815143814151"
"ENSG00000264112","0.0171815143814151",,,,3,"0.0171815143814151"
"ENSG00000171940",,"0.0172750623022335",,,3,"0.0172750623022335"
"ENSG00000168028","0.0173247303003251",,,,3,"0.0173247303003251"
"ENSG00000185651","0.0173247303003251",,,,3,"0.0173247303003251"
"ENSG00000021355",,"0.0178119961253826",,,3,"0.0178119961253826"
"ENSG00000012223",,"0.0178876990727236",,,3,"0.0178876990727236"
"ENSG00000105852",,"0.0178876990727236",,,3,"0.0178876990727236"
"ENSG00000117594",,"0.0178876990727236",,,3,"0.0178876990727236"
"ENSG00000121858",,"0.0178876990727236",,,3,"0.0178876990727236"
"ENSG00000134827",,"0.0178876990727236",,,3,"0.0178876990727236"
"ENSG00000204020",,"0.0178876990727236",,,3,"0.0178876990727236"
"ENSG00000235162",,"0.0178876990727236",,,3,"0.0178876990727236"
"ENSG00000101955",,"0.0178907726920935",,,3,"0.0178907726920935"
"ENSG00000108953",,"0.0178907726920935",,,3,"0.0178907726920935"
"ENSG00000128965",,"0.0178907726920935",,,3,"0.0178907726920935"
"ENSG00000129219",,"0.0178907726920935",,,3,"0.0178907726920935"
"ENSG00000174136",,"0.0178907726920935",,,3,"0.0178907726920935"
"ENSG00000188984",,"0.0178907726920935",,,3,"0.0178907726920935"
"ENSG00000158769","0.0182583648430496",,,,3,"0.0182583648430496"
"ENSG00000205809","0.0182583648430496",,,,3,"0.0182583648430496"
"ENSG00000150471",,"0.0182825458262186",,,3,"0.0182825458262186"
"ENSG00000065183","0.0182922948144278",,,,3,"0.0182922948144278"
"ENSG00000088832","0.0182922948144278",,,,3,"0.0182922948144278"
"ENSG00000163596","0.0182922948144278",,,,3,"0.0182922948144278"
"ENSG00000166226","0.0182922948144278",,,,3,"0.0182922948144278"
"ENSG00000172840","0.0182922948144278",,,,3,"0.0182922948144278"
"ENSG00000244094",,"0.0184463705137715",,,3,"0.0184463705137715"
"ENSG00000111305",,"0.0184648567591126",,,3,"0.0184648567591126"
"ENSG00000160856",,,"0.0184762917315278",,3,"0.0184762917315278"
"ENSG00000107815","0.0185011912186015",,,,3,"0.0185011912186015"
"ENSG00000105929","0.0186084033694332",,,,3,"0.0186084033694332"
"ENSG00000272983","0.0186084033694332",,,,3,"0.0186084033694332"
"ENSG00000248873","0.0187272369901662",,,,3,"0.0187272369901662"
"ENSG00000255959",,,"0.0188029979408619",,3,"0.0188029979408619"
"ENSG00000111321",,"0.0188470985777158",,,3,"0.0188470985777158"
"ENSG00000184574",,,"0.0188523963743836",,3,"0.0188523963743836"
"ENSG00000085788","0.0188996852128466",,,,3,"0.0188996852128466"
"ENSG00000116299","0.0189236837835918",,,,3,"0.0189236837835918"
"ENSG00000177788","0.0189451538584747",,,,3,"0.0189451538584747"
"ENSG00000257761","0.0189451538584747",,,,3,"0.0189451538584747"
"ENSG00000069869",,"0.0189619580618417",,,3,"0.0189619580618417"
"ENSG00000214787",,"0.0189619580618417",,,3,"0.0189619580618417"
"ENSG00000143549",,"0.0189916268074873",,,3,"0.0189916268074873"
"ENSG00000160691",,"0.0190303918520156",,,3,"0.0190303918520156"
"ENSG00000170852",,"0.0191186542359416",,,3,"0.0191186542359416"
"ENSG00000258526",,"0.0191186542359416",,,3,"0.0191186542359416"
"ENSG00000115594",,"0.0194038032814612",,,3,"0.0194038032814612"
"ENSG00000129559","0.0194376337001914",,,,3,"0.0194376337001914"
"ENSG00000135297","0.0194523344927058",,,,3,"0.0194523344927058"
"ENSG00000287672","0.0194523344927058",,,,3,"0.0194523344927058"
"ENSG00000173442",,"0.0194543985597885",,,3,"0.0194543985597885"
"ENSG00000065000",,"0.0194631806463529",,,3,"0.0194631806463529"
"ENSG00000136463","0.0195687608495487",,,,3,"0.0195687608495487"
"ENSG00000079459","0.0196884722254889",,,,3,"0.0196884722254889"
"ENSG00000146963","0.0196884722254889",,,,3,"0.0196884722254889"
"ENSG00000147155","0.0196884722254889",,,,3,"0.0196884722254889"
"ENSG00000176797","0.0196884722254889",,,,3,"0.0196884722254889"
"ENSG00000272498","0.0196884722254889",,,,3,"0.0196884722254889"
"ENSG00000104131","0.0197512690560615",,,,3,"0.0197512690560615"
"ENSG00000111249","0.0197512690560615",,,,3,"0.0197512690560615"
"ENSG00000113048","0.0197512690560615",,,,3,"0.0197512690560615"
"ENSG00000150401","0.0197512690560615",,,,3,"0.0197512690560615"
"ENSG00000196591","0.0197512690560615",,,,3,"0.0197512690560615"
"ENSG00000198298","0.0197512690560615",,,,3,"0.0197512690560615"
"ENSG00000234964","0.0197512690560615",,,,3,"0.0197512690560615"
"ENSG00000251003","0.0197512690560615",,,,3,"0.0197512690560615"
"ENSG00000139433","0.0199610164900042",,,,3,"0.0199610164900042"
"ENSG00000157240","0.0199610164900042",,,,3,"0.0199610164900042"
"ENSG00000181163","0.0199610164900042",,,,3,"0.0199610164900042"
"ENSG00000141298",,"0.0199781497250362",,,3,"0.0199781497250362"
"ENSG00000141506",,"0.0199781497250362",,,3,"0.0199781497250362"
"ENSG00000138663","0.0200230583970313",,,,3,"0.0200230583970313"
"ENSG00000168404","0.0200230583970313",,,,3,"0.0200230583970313"
"ENSG00000134955",,"0.0200678294512665",,,3,"0.0200678294512665"
"ENSG00000197930",,"0.0200678294512665",,,3,"0.0200678294512665"
"ENSG00000274376",,,"0.0200679364190931",,3,"0.0200679364190931"
"ENSG00000140398",,,"0.0201496637781111",,3,"0.0201496637781111"
"ENSG00000162390",,,"0.0202645730345708",,3,"0.0202645730345708"
"ENSG00000012232","0.0203578694103424",,,,3,"0.0203578694103424"
"ENSG00000120334",,"0.0204025824085602",,,3,"0.0204025824085602"
"ENSG00000134757",,"0.0204025824085602",,,3,"0.0204025824085602"
"ENSG00000136694",,"0.0204025824085602",,,3,"0.0204025824085602"
"ENSG00000159256",,"0.0204025824085602",,,3,"0.0204025824085602"
"ENSG00000168685",,"0.0204025824085602",,,3,"0.0204025824085602"
"ENSG00000196553",,"0.0204025824085602",,,3,"0.0204025824085602"
"ENSG00000204897",,"0.0204025824085602",,,3,"0.0204025824085602"
"ENSG00000224652",,"0.0204025824085602",,,3,"0.0204025824085602"
"ENSG00000025800","0.0204774784170075",,,,3,"0.0204774784170075"
"ENSG00000156928","0.0204774784170075",,,,3,"0.0204774784170075"
"ENSG00000163218","0.0204811676782525",,,,3,"0.0204811676782525"
"ENSG00000234899","0.0205466135575061",,,,3,"0.0205466135575061"
"ENSG00000246526",,,"0.0206037787558935",,3,"0.0206037787558935"
"ENSG00000168398","0.0206165388317381",,,,3,"0.0206165388317381"
"ENSG00000100344",,"0.0206195527594914",,,3,"0.0206195527594914"
"ENSG00000092068",,,"0.0206489320657293",,3,"0.0206489320657293"
"ENSG00000100311",,,"0.0206489320657293",,3,"0.0206489320657293"
"ENSG00000239636",,,"0.0206489320657293",,3,"0.0206489320657293"
"ENSG00000196531","0.0206952651228718",,,,3,"0.0206952651228718"
"ENSG00000111913",,,,"0.0207292816806682",3,"0.0207292816806682"
"ENSG00000157703",,,"0.0207891355560259",,3,"0.0207891355560259"
"ENSG00000168461",,"0.0208771164828204",,,3,"0.0208771164828204"
"ENSG00000188738",,"0.0208771164828204",,,3,"0.0208771164828204"
"ENSG00000114491","0.0209032078969194",,,,3,"0.0209032078969194"
"ENSG00000121316","0.0209032078969194",,,,3,"0.0209032078969194"
"ENSG00000124201","0.0209032078969194",,,,3,"0.0209032078969194"
"ENSG00000138078","0.0209032078969194",,,,3,"0.0209032078969194"
"ENSG00000168275","0.0209032078969194",,,,3,"0.0209032078969194"
"ENSG00000272158","0.0209032078969194",,,,3,"0.0209032078969194"
"ENSG00000170477",,"0.0209971335340038",,,3,"0.0209971335340038"
"ENSG00000166928",,"0.0210195610851212",,,3,"0.0210195610851212"
"ENSG00000136149","0.0210897170524011",,,,3,"0.0210897170524011"
"ENSG00000206337","0.0210897170524011",,,,3,"0.0210897170524011"
"ENSG00000117461",,,"0.0212835522951909",,3,"0.0212835522951909"
"ENSG00000119943",,,"0.0212835522951909",,3,"0.0212835522951909"
"ENSG00000135116",,,"0.0212835522951909",,3,"0.0212835522951909"
"ENSG00000155897","0.0213242036803849",,,,3,"0.0213242036803849"
"ENSG00000096996",,,"0.0214078055252842",,3,"0.0214078055252842"
"ENSG00000099957",,,"0.0214078055252842",,3,"0.0214078055252842"
"ENSG00000156453",,,"0.0214078055252842",,3,"0.0214078055252842"
"ENSG00000170468",,,"0.0214078055252842",,3,"0.0214078055252842"
"ENSG00000248227",,,"0.0214078055252842",,3,"0.0214078055252842"
"ENSG00000175183",,"0.0214239164103788",,,3,"0.0214239164103788"
"ENSG00000177302",,"0.0214401626451002",,,3,"0.0214401626451002"
"ENSG00000198223",,"0.0214968340893706",,,3,"0.0214968340893706"
"ENSG00000060138","0.0215477650595893",,,,3,"0.0215477650595893"
"ENSG00000114738","0.0215477650595893",,,,3,"0.0215477650595893"
"ENSG00000134873","0.0215477650595893",,,,3,"0.0215477650595893"
"ENSG00000196420","0.0215477650595893",,,,3,"0.0215477650595893"
"ENSG00000234961","0.0215477650595893",,,,3,"0.0215477650595893"
"ENSG00000243144","0.0215477650595893",,,,3,"0.0215477650595893"
"ENSG00000063176",,"0.0215684351587638",,,3,"0.0215684351587638"
"ENSG00000077238",,"0.0215684351587638",,,3,"0.0215684351587638"
"ENSG00000100949",,"0.0215684351587638",,,3,"0.0215684351587638"
"ENSG00000144021",,"0.0215684351587638",,,3,"0.0215684351587638"
"ENSG00000166340",,"0.0215684351587638",,,3,"0.0215684351587638"
"ENSG00000237579",,"0.0215684351587638",,,3,"0.0215684351587638"
"ENSG00000248517",,"0.0215684351587638",,,3,"0.0215684351587638"
"ENSG00000055147","0.0216307096661771",,,,3,"0.0216307096661771"
"ENSG00000067334","0.0216553288795954",,,,3,"0.0216553288795954"
"ENSG00000257495",,"0.0216900459760838",,,3,"0.0216900459760838"
"ENSG00000171863","0.0217031856190619",,,,3,"0.0217031856190619"
"ENSG00000090263","0.0218324826091434",,,,3,"0.0218324826091434"
"ENSG00000151498","0.0218324826091434",,,,3,"0.0218324826091434"
"ENSG00000125384",,,"0.0218949129134308",,3,"0.0218949129134308"
"ENSG00000143786",,"0.0219968242437218",,,3,"0.0219968242437218"
"ENSG00000113643","0.0221561644256053",,,,3,"0.0221561644256053"
"ENSG00000116455","0.0221561644256053",,,,3,"0.0221561644256053"
"ENSG00000118855","0.0221561644256053",,,,3,"0.0221561644256053"
"ENSG00000124641","0.0221561644256053",,,,3,"0.0221561644256053"
"ENSG00000136875","0.0221561644256053",,,,3,"0.0221561644256053"
"ENSG00000163975","0.0221561644256053",,,,3,"0.0221561644256053"
"ENSG00000170448","0.0221561644256053",,,,3,"0.0221561644256053"
"ENSG00000172939","0.0221561644256053",,,,3,"0.0221561644256053"
"ENSG00000173575","0.0221561644256053",,,,3,"0.0221561644256053"
"ENSG00000177410","0.0221561644256053",,,,3,"0.0221561644256053"
"ENSG00000177694","0.0221561644256053",,,,3,"0.0221561644256053"
"ENSG00000188107","0.0221561644256053",,,,3,"0.0221561644256053"
"ENSG00000196449","0.0221561644256053",,,,3,"0.0221561644256053"
"ENSG00000240449","0.0221561644256053",,,,3,"0.0221561644256053"
"ENSG00000274810","0.0221561644256053",,,,3,"0.0221561644256053"
"ENSG00000170549",,"0.0221664671330906",,,3,"0.0221664671330906"
"ENSG00000124664","0.0222475910772117",,,,3,"0.0222475910772117"
"ENSG00000073536","0.0222911682752667",,,,3,"0.0222911682752667"
"ENSG00000103343","0.0222911682752667",,,,3,"0.0222911682752667"
"ENSG00000123415","0.0222911682752667",,,,3,"0.0222911682752667"
"ENSG00000144857","0.0222911682752667",,,,3,"0.0222911682752667"
"ENSG00000157064","0.0222911682752667",,,,3,"0.0222911682752667"
"ENSG00000168394","0.0222911682752667",,,,3,"0.0222911682752667"
"ENSG00000170540","0.0222911682752667",,,,3,"0.0222911682752667"
"ENSG00000137575",,"0.0222938975231843",,,3,"0.0222938975231843"
"ENSG00000107566","0.0223125809485026",,,,3,"0.0223125809485026"
"ENSG00000111229","0.0223125809485026",,,,3,"0.0223125809485026"
"ENSG00000113302","0.0223125809485026",,,,3,"0.0223125809485026"
"ENSG00000103740",,"0.0224004686322974",,,3,"0.0224004686322974"
"ENSG00000131473","0.0224855233730938",,,,3,"0.0224855233730938"
"ENSG00000145431",,"0.0225763487475247",,,3,"0.0225763487475247"
"ENSG00000213593","0.0226022114412359",,,,3,"0.0226022114412359"
"ENSG00000124593",,"0.0227186577228682",,,3,"0.0227186577228682"
"ENSG00000092929",,"0.0227690469170891",,,3,"0.0227690469170891"
"ENSG00000117308",,"0.0227690469170891",,,3,"0.0227690469170891"
"ENSG00000120802",,"0.0227690469170891",,,3,"0.0227690469170891"
"ENSG00000165125",,"0.0227690469170891",,,3,"0.0227690469170891"
"ENSG00000233836",,"0.0227690469170891",,,3,"0.0227690469170891"
"ENSG00000269887","0.0227827165939143",,,,3,"0.0227827165939143"
"ENSG00000137770","0.0228316158601233",,,,3,"0.0228316158601233"
"ENSG00000136514","0.0228701715161433",,,,3,"0.0228701715161433"
"ENSG00000127318",,"0.0229876074609809",,,3,"0.0229876074609809"
"ENSG00000178033",,"0.0229876074609809",,,3,"0.0229876074609809"
"ENSG00000152455","0.0230343509712041",,,,3,"0.0230343509712041"
"ENSG00000115514","0.0230880056123241",,,,3,"0.0230880056123241"
"ENSG00000260007","0.0231147697498657",,,,3,"0.0231147697498657"
"ENSG00000286478","0.0231451783243768",,,,3,"0.0231451783243768"
"ENSG00000008516",,"0.00232036232960237",,,3,"0.00232036232960237"
"ENSG00000062038",,"0.00232036232960237",,,3,"0.00232036232960237"
"ENSG00000074800",,"0.00232036232960237",,,3,"0.00232036232960237"
"ENSG00000133742",,"0.00232036232960237",,,3,"0.00232036232960237"
"ENSG00000153048",,"0.00232036232960237",,,3,"0.00232036232960237"
"ENSG00000162736",,"0.00232036232960237",,,3,"0.00232036232960237"
"ENSG00000175315",,"0.00232036232960237",,,3,"0.00232036232960237"
"ENSG00000198668",,"0.00232036232960237",,,3,"0.00232036232960237"
"ENSG00000248360",,"0.00232036232960237",,,3,"0.00232036232960237"
"ENSG00000254363","0.0232050467099423",,,,3,"0.0232050467099423"
"ENSG00000261888",,,"0.0232111073688561",,3,"0.0232111073688561"
"ENSG00000148600",,,"0.0232452437205088",,3,"0.0232452437205088"
"ENSG00000161714",,,"0.0232452437205088",,3,"0.0232452437205088"
"ENSG00000165646",,,"0.0232452437205088",,3,"0.0232452437205088"
"ENSG00000235150",,,"0.0232452437205088",,3,"0.0232452437205088"
"ENSG00000279196",,,"0.0232452437205088",,3,"0.0232452437205088"
"ENSG00000174827",,"0.0232950424463326",,,3,"0.0232950424463326"
"ENSG00000258689",,"0.0232950424463326",,,3,"0.0232950424463326"
"ENSG00000010310",,,"0.0236102353661984",,3,"0.0236102353661984"
"ENSG00000130449",,"0.0238660865446739",,,3,"0.0238660865446739"
"ENSG00000154175","0.0239070759026465",,,,3,"0.0239070759026465"
"ENSG00000204634","0.0239070759026465",,,,3,"0.0239070759026465"
"ENSG00000248727",,,"0.0239221467819274",,3,"0.0239221467819274"
"ENSG00000272799",,,"0.0239221467819274",,3,"0.0239221467819274"
"ENSG00000226833","0.0239795142502101",,,,3,"0.0239795142502101"
"ENSG00000165806",,"0.0240564015253736",,,3,"0.0240564015253736"
"ENSG00000130038","0.0242656023265393",,,,3,"0.0242656023265393"
"ENSG00000125633",,"0.0243093735736652",,,3,"0.0243093735736652"
"ENSG00000168487",,"0.0243093735736652",,,3,"0.0243093735736652"
"ENSG00000279785",,"0.0243093735736652",,,3,"0.0243093735736652"
"ENSG00000132676","0.0246606895821177",,,,3,"0.0246606895821177"
"ENSG00000138326","0.0247210235600682",,,,3,"0.0247210235600682"
"ENSG00000134755",,"0.0247964427601572",,,3,"0.0247964427601572"
"ENSG00000168385",,"0.0247964427601572",,,3,"0.0247964427601572"
"ENSG00000197958","0.0248718991641441",,,,3,"0.0248718991641441"
"ENSG00000206775","0.0248794064800725",,,,3,"0.0248794064800725"
"ENSG00000108651","0.0248871183270723",,,,3,"0.0248871183270723"
"ENSG00000140830","0.0248871183270723",,,,3,"0.0248871183270723"
"ENSG00000143543","0.0248871183270723",,,,3,"0.0248871183270723"
"ENSG00000156261","0.0248871183270723",,,,3,"0.0248871183270723"
"ENSG00000131183",,,"0.0249096479726392",,3,"0.0249096479726392"
"ENSG00000232022",,,"0.0249096479726392",,3,"0.0249096479726392"
"ENSG00000071242",,,"0.0249442177291582",,3,"0.0249442177291582"
"ENSG00000124102",,"0.0249700668266176",,,3,"0.0249700668266176"
"ENSG00000130751",,"0.0249700668266176",,,3,"0.0249700668266176"
"ENSG00000004478","0.0250457572697009",,,,3,"0.0250457572697009"
"ENSG00000112081","0.0250457572697009",,,,3,"0.0250457572697009"
"ENSG00000115541","0.0250457572697009",,,,3,"0.0250457572697009"
"ENSG00000136816","0.0250457572697009",,,,3,"0.0250457572697009"
"ENSG00000153147","0.0250457572697009",,,,3,"0.0250457572697009"
"ENSG00000154227","0.0250457572697009",,,,3,"0.0250457572697009"
"ENSG00000156587","0.0250457572697009",,,,3,"0.0250457572697009"
"ENSG00000159228","0.0250457572697009",,,,3,"0.0250457572697009"
"ENSG00000186166","0.0250457572697009",,,,3,"0.0250457572697009"
"ENSG00000207627","0.0250457572697009",,,,3,"0.0250457572697009"
"ENSG00000254893","0.0250457572697009",,,,3,"0.0250457572697009"
"ENSG00000139726","0.0250781701405947",,,,3,"0.0250781701405947"
"ENSG00000136040",,,,"0.00250827156673448",3,"0.00250827156673448"
"ENSG00000117640",,,"0.00253965274515835",,3,"0.00253965274515835"
"ENSG00000168229",,,"0.00253965274515835",,3,"0.00253965274515835"
"ENSG00000174837",,,"0.00253965274515835",,3,"0.00253965274515835"
"ENSG00000157502",,"0.0254502701724772",,,3,"0.0254502701724772"
"ENSG00000196968",,"0.0254502701724772",,,3,"0.0254502701724772"
"ENSG00000256001",,"0.0254502701724772",,,3,"0.0254502701724772"
"ENSG00000196497","0.0254599928189893",,,,3,"0.0254599928189893"
"ENSG00000213906","0.0254599928189893",,,,3,"0.0254599928189893"
"ENSG00000281392","0.0254599928189893",,,,3,"0.0254599928189893"
"ENSG00000109445",,"0.0255365177286004",,,3,"0.0255365177286004"
"ENSG00000283709",,"0.0255365177286004",,,3,"0.0255365177286004"
"ENSG00000228549",,,"0.00255603176105436",,3,"0.00255603176105436"
"ENSG00000163468","0.0255751026301368",,,,3,"0.0255751026301368"
"ENSG00000267690","0.0255751026301368",,,,3,"0.0255751026301368"
"ENSG00000257621","0.0258083477730751",,,,3,"0.0258083477730751"
"ENSG00000122592",,"0.0258518896853337",,,3,"0.0258518896853337"
"ENSG00000184731",,"0.0258518896853337",,,3,"0.0258518896853337"
"ENSG00000135976","0.0259834151308194",,,,3,"0.0259834151308194"
"ENSG00000167941",,"0.0259921552892945",,,3,"0.0259921552892945"
"ENSG00000198440",,"0.0259921552892945",,,3,"0.0259921552892945"
"ENSG00000250266",,"0.0259921552892945",,,3,"0.0259921552892945"
"ENSG00000115875","0.0260052182124713",,,,3,"0.0260052182124713"
"ENSG00000156253","0.0260052182124713",,,,3,"0.0260052182124713"
"ENSG00000163378","0.0260052182124713",,,,3,"0.0260052182124713"
"ENSG00000182378","0.0260052182124713",,,,3,"0.0260052182124713"
"ENSG00000172590","0.0260106593153408",,,,3,"0.0260106593153408"
"ENSG00000101333","0.0261778263153371",,,,3,"0.0261778263153371"
"ENSG00000070778",,"0.0261961258209975",,,3,"0.0261961258209975"
"ENSG00000166347",,"0.0261961258209975",,,3,"0.0261961258209975"
"ENSG00000197641",,"0.0261961258209975",,,3,"0.0261961258209975"
"ENSG00000117425","0.0262671612562125",,,,3,"0.0262671612562125"
"ENSG00000119421","0.0262671612562125",,,,3,"0.0262671612562125"
"ENSG00000198918","0.0262671612562125",,,,3,"0.0262671612562125"
"ENSG00000184351",,"0.0263115402341628",,,3,"0.0263115402341628"
"ENSG00000108179","0.0264001668466779",,,,3,"0.0264001668466779"
"ENSG00000100341",,"0.0264728028857528",,,3,"0.0264728028857528"
"ENSG00000140332",,"0.0264728028857528",,,3,"0.0264728028857528"
"ENSG00000181027",,"0.0264728028857528",,,3,"0.0264728028857528"
"ENSG00000171345","0.0264994479248532",,,,3,"0.0264994479248532"
"ENSG00000132768",,,"0.0266941533245513",,3,"0.0266941533245513"
"ENSG00000121753",,,"0.0268041074063913",,3,"0.0268041074063913"
"ENSG00000101444",,"0.0268198271770795",,,3,"0.0268198271770795"
"ENSG00000227712",,"0.0268198271770795",,,3,"0.0268198271770795"
"ENSG00000233342",,"0.0268198271770795",,,3,"0.0268198271770795"
"ENSG00000234478",,"0.0268198271770795",,,3,"0.0268198271770795"
"ENSG00000236021",,"0.0268198271770795",,,3,"0.0268198271770795"
"ENSG00000261646",,"0.0268198271770795",,,3,"0.0268198271770795"
"ENSG00000164236",,,"0.0269218471618812",,3,"0.0269218471618812"
"ENSG00000127578",,,"0.00269219767667886",,3,"0.00269219767667886"
"ENSG00000213096","0.0269461725562485",,,,3,"0.0269461725562485"
"ENSG00000170542",,"0.0270712574222395",,,3,"0.0270712574222395"
"ENSG00000011638","0.0271977495376641",,,,3,"0.0271977495376641"
"ENSG00000019144",,,"0.0273123764059042",,3,"0.0273123764059042"
"ENSG00000179477","0.0273211307382226",,,,3,"0.0273211307382226"
"ENSG00000227063","0.0273211307382226",,,,3,"0.0273211307382226"
"ENSG00000162777","0.0274182823843342",,,,3,"0.0274182823843342"
"ENSG00000132763","0.0275117226241254",,,,3,"0.0275117226241254"
"ENSG00000137154","0.0275117226241254",,,,3,"0.0275117226241254"
"ENSG00000138073","0.0275117226241254",,,,3,"0.0275117226241254"
"ENSG00000147416","0.0275117226241254",,,,3,"0.0275117226241254"
"ENSG00000178660","0.0275117226241254",,,,3,"0.0275117226241254"
"ENSG00000033627","0.0275215050889028",,,,3,"0.0275215050889028"
"ENSG00000091317","0.0276363460657942",,,,3,"0.0276363460657942"
"ENSG00000112972","0.0276363460657942",,,,3,"0.0276363460657942"
"ENSG00000167004","0.0276363460657942",,,,3,"0.0276363460657942"
"ENSG00000154124",,,"0.0277478680156112",,3,"0.0277478680156112"
"ENSG00000085465","0.0278708741351834",,,,3,"0.0278708741351834"
"ENSG00000090905","0.0278708741351834",,,,3,"0.0278708741351834"
"ENSG00000101890","0.0278708741351834",,,,3,"0.0278708741351834"
"ENSG00000021300","0.00279526263277177",,,,3,"0.00279526263277177"
"ENSG00000085377","0.00279526263277177",,,,3,"0.00279526263277177"
